HR04	PA63
HR04	PA64
HR04	PA71
HR04	PT01
HR04	PT02
PY03	PU01
PY03	PU01
PY04	PA03
PY04	PA04
PY04	PAUX
PY04	PC00_M10_CDTB
PY04	PC00_M10_CDTC
PY04	PC00_M10_FFOC
PY04	PC00_M10_FFOT
PY04	PC00_M99_CIPE
PY04	PC00_M99_PA03_CORR
PY04	PC00_M99_PA03_RELEA
PY04	PCP0
PY04	PU12
PY04	PUOCBA
PY04	PUST
PY02	PC00_M99_CURSET
PY02	PE51
PY02	PEST
PY02	PU30
PY02	PU95
PY02	PU96
PY02	PU97
PY02	PU98
PY03	PU01
HR04	CAT2
HR04	CAT2_ISCR
HR04	PA61
HR04	PA62
HR04	PA63
HR04	PA64
HR04	PA71
HR04	PT01
HR04	PT02
PY02	PC00_M99_CURSET
PY02	PE51
PY02	PEST
PY02	PU30
PY02	PU95
PY02	PU96
PY02	PU97
PY02	PU98
HR04	CAT2
HR04	CAT2_ISCR
HR04	PA61
HR04	PA62
HR04	PA63
HR04	PA64
HR04	PA71
HR04	PT01
HR04	PT02
HR05	PFTC
HR05	PFTC_CHG
HR05	PFTC_COP
HR05	PFTC_DEL
HR05	PFTC_INS
HR05	PFTC_STR
HR05	PO01
HR05	PO03
HR05	PO10
HR05	PO11
HR05	PO13
HR05	PO14
HR05	PPO1
HR05	PPO5
HR05	PPOC
HR05	PPOM
HR05	PPOME
HR03	PA30
HR03	PA40
HR03	PA41
HR03	PA42
HR03	PA70
HR03	PE03
HR03	PRMD
HR03	PRMM
HR03	PU00
HR03	PU03
HR04	CAT2
HR04	CAT2_ISCR
HR04	PA61
HR04	PA62
HR04	PA63
HR04	PA64
HR04	PA71
HR04	PT01
HR04	PT02
HR03	PA30
HR03	PA40
HR03	PA41
HR03	PA42
HR03	PA70
HR03	PE03
HR03	PRMD
HR03	PRMM
HR03	PU00
HR03	PU03
PY03	PU01
HR04	CAT2
HR04	CAT2_ISCR
HR04	PA61
HR04	PA62
HR04	PA63
HR04	PA64
HR04	PA71
HR04	PT01
HR04	PT02
PY06	PE01
PY06	PE01N
PY06	PE02
PY06	PE02N
PY06	PE04
HR04	CAT2
HR04	CAT2_ISCR
HR04	PA61
HR04	PA62
HR04	PA63
HR04	PA64
HR04	PA71
HR04	PT01
HR04	PT02
PY05	PT40
PY05	PT60
HR05	PFTC
HR05	PFTC_CHG
HR05	PFTC_COP
HR05	PFTC_DEL
HR05	PFTC_INS
HR05	PFTC_STR
HR05	PO01
HR05	PO03
HR05	PO10
HR05	PO11
HR05	PO13
HR05	PO14
HR05	PPO1
HR05	PPO5
HR05	PPOC
HR05	PPOM
HR05	PPOME
PY05	PT40
PY05	PT60
PY03	PU01
PY05	PT40
PY05	PT60
PY04	PA03
PY04	PA04
PY04	PAUX
PY04	PC00_M10_CDTB
PY04	PC00_M10_CDTC
PY04	PC00_M10_FFOC
PY04	PC00_M10_FFOT
PY04	PC00_M99_CIPE
PY04	PC00_M99_PA03_CORR
PY04	PC00_M99_PA03_RELEA
PY04	PCP0
PY04	PU12
PY04	PUOCBA
PY04	PUST
PY05	PT40
PY05	PT60
PY05	PT40
PY05	PT60
FI05	CK68
PP02	CO01
PP02	CO02
PP02	CO05
PP02	CO05N
PP01	CO11
PP01	CO11N
PP01	CO12
PP01	CO13
PP01	CO15
PP02	CO01
PP02	CO02
PP02	CO05
PP02	CO05N
FI05	CK68
PP01	CO11
PP01	CO11N
PP01	CO12
PP01	CO13
PP01	CO15
QM01	QE51
QM01	QE51N
SD02	VL01
SD02	VL01N
SD02	VL02
SD02	VL02N
SD02	VL04
SD02	VL06
SD02	VL06F
SD02	VL06G
SD02	VL06L
SD02	VL06O
SD02	VL06P
SD02	VL06T
SD02	VL08
SD02	VL09
SD02	VL10
SD02	VL10A
SD02	VL10B
SD02	VL10C
SD02	VL10D
SD02	VL10E
SD02	VL10F
SD02	VL10G
SD02	VL10H
SD02	VL10I
SD02	VL11
SD02	VL21
SD02	VL31
SD02	VL31N
SD02	VL32
SD02	VL32N
SD02	VT01
SD02	VT01N
SD02	VT02
SD02	VT02N
MM07	LI11
MM07	LI11N
MM07	LI12
MM07	LI12N
MM07	LI14
MM08	LI20
MM08	LI21
QM01	QE51
QM01	QE51N
MM04	MB01
MM04	MB04
MM04	MB0A
MM04	MB11
MM04	MB1A
MM04	MB1B
MM04	MB1C
MM04	MB31
MM04	MIGO
MM04	MIGO_GI
MM04	MIGO_GO
MM04	MIGO_GR
MM07	LI11
MM07	LI11N
MM07	LI12
MM07	LI12N
MM07	LI14
MM08	LI20
MM08	LI21
PP01	CO11
PP01	CO11N
PP01	CO12
PP01	CO13
PP01	CO15
QM01	QE51
QM01	QE51N
GL01	F.19
GL01	F.56
GL01	F.57
GL01	F.5E
GL01	F.80
GL01	F.81
GL01	F-02
GL01	F-04
GL01	FB01
GL01	FB05
GL01	FB08
GL01	FB09
GL01	FB11
GL01	FB1S
GL01	FB50
GL01	FBCJ
GL01	FBD1
GL01	FBD2
GL01	FBD5
GL01	FBR1
GL01	FBR2
GL01	FBS1
GL01	FBU2
GL01	FBU8
GL01	FBV0
GL01	FBV2
GL01	MR22
MM07	LI11
MM07	LI11N
MM07	LI12
MM07	LI12N
MM07	LI14
MM08	LI20
MM08	LI21
MM01	MI07
MM01	MI08
MM01	MI35
MM01	MI37
MM02	MI04
MM02	MI05
MM02	MI09
MM02	MI11
MM02	MI34
MM02	MI38
QM01	QE51
QM01	QE51N
MM03	MI10
MM03	MI40
QM01	QE51
QM01	QE51N
MM01	MI07
MM01	MI08
MM01	MI35
MM01	MI37
MM02	MI04
MM02	MI05
MM02	MI09
MM02	MI11
MM02	MI34
MM02	MI38
MM04	MB01
MM04	MB04
MM04	MB0A
MM04	MB11
MM04	MB1A
MM04	MB1B
MM04	MB1C
MM04	MB31
MM04	MIGO
MM04	MIGO_GI
MM04	MIGO_GO
MM04	MIGO_GR
MM03	MI10
MM03	MI40
MM04	MB01
MM04	MB04
MM04	MB0A
MM04	MB11
MM04	MB1A
MM04	MB1B
MM04	MB1C
MM04	MB31
MM04	MIGO
MM04	MIGO_GI
MM04	MIGO_GO
MM04	MIGO_GR
GL01	F.19
GL01	F.56
GL01	F.57
GL01	F.5E
GL01	F.80
GL01	F.81
GL01	F-02
GL01	F-04
GL01	FB01
GL01	FB05
GL01	FB08
GL01	FB09
GL01	FB11
GL01	FB1S
GL01	FB50
GL01	FBCJ
GL01	FBD1
GL01	FBD2
GL01	FBD5
GL01	FBR1
GL01	FBR2
GL01	FBS1
GL01	FBU2
GL01	FBU8
GL01	FBV0
GL01	FBV2
GL01	MR22
MM03	MI10
MM03	MI40
GL01	F.19
GL01	F.56
GL01	F.57
GL01	F.5E
GL01	F.80
GL01	F.81
GL01	F-02
GL01	F-04
GL01	FB01
GL01	FB05
GL01	FB08
GL01	FB09
GL01	FB11
GL01	FB1S
GL01	FB50
GL01	FBCJ
GL01	FBD1
GL01	FBD2
GL01	FBD5
GL01	FBR1
GL01	FBR2
GL01	FBS1
GL01	FBU2
GL01	FBU8
GL01	FBV0
GL01	FBV2
GL01	MR22
MM01	MI07
MM01	MI08
MM01	MI35
MM01	MI37
MM02	MI04
MM02	MI05
MM02	MI09
MM02	MI11
MM02	MI34
MM02	MI38
AP02	F-41
AP02	F-42
AP02	F-43
AP02	F-63
AP02	F-66
AP02	FB01
AP02	FB10
AP02	FB60
AP02	FB65
AP02	FBV0
AP02	FBVB
AP02	FV60
AP02	FV65
AP02	MIR7
AP02	MIRA
AP02	MIRO
AP02	MR01
AP02	MR08
AP02	MR41
AP02	MR42
AP02	MR44
AP02	MR8M
AP02	MRHG
AP02	MRHR
AP02	MRRL
AP02	MRRS
PR01	FK01
PR01	FK02
PR01	FK05
PR01	FK06
PR01	M-01
PR01	M-02
PR01	M-03
PR01	M-04
PR01	M-05
PR01	M-06
PR01	M-07
PR01	M-51
PR01	M-52
PR01	M-53
PR01	M-54
PR01	M-55
PR01	M-56
PR01	M-57
PR01	MK01
PR01	MK02
PR01	MK05
PR01	MK06
PR01	MK12
PR01	XK01
PR01	XK02
PR01	XK05
PR01	XK06
AP01	F.13
AP01	F-04
AP01	F-07
AP01	F110
AP01	F-18
AP01	F-31
AP01	F-44
AP01	F-48
AP01	F-51
AP01	F-53
AP01	F-54
AP01	F-58
AP01	FB05
AP01	FB1K
AP01	FBA7
AP01	FBA8
AP01	FBZ0
AP01	FBZ2
AP01	FBZ4
PR01	FK01
PR01	FK02
PR01	FK05
PR01	FK06
PR01	M-01
PR01	M-02
PR01	M-03
PR01	M-04
PR01	M-05
PR01	M-06
PR01	M-07
PR01	M-51
PR01	M-52
PR01	M-53
PR01	M-54
PR01	M-55
PR01	M-56
PR01	M-57
PR01	MK01
PR01	MK02
PR01	MK05
PR01	MK06
PR01	MK12
PR01	XK01
PR01	XK02
PR01	XK05
PR01	XK06
AP01	F.13
AP01	F-04
AP01	F-07
AP01	F110
AP01	F-18
AP01	F-31
AP01	F-44
AP01	F-48
AP01	F-51
AP01	F-53
AP01	F-54
AP01	F-58
AP01	FB05
AP01	FB1K
AP01	FBA7
AP01	FBA8
AP01	FBZ0
AP01	FBZ2
AP01	FBZ4
AP02	F-41
AP02	F-42
AP02	F-43
AP02	F-63
AP02	F-66
AP02	FB01
AP02	FB10
AP02	FB60
AP02	FB65
AP02	FBV0
AP02	FBVB
AP02	FV60
AP02	FV65
AP02	MIR7
AP02	MIRA
AP02	MIRO
AP02	MR01
AP02	MR08
AP02	MR41
AP02	MR42
AP02	MR44
AP02	MR8M
AP02	MRHG
AP02	MRHR
AP02	MRRL
AP02	MRRS
AP02	F-41
AP02	F-42
AP02	F-43
AP02	F-63
AP02	F-66
AP02	FB01
AP02	FB10
AP02	FB60
AP02	FB65
AP02	FBV0
AP02	FBVB
AP02	FV60
AP02	FV65
AP02	MIR7
AP02	MIRA
AP02	MIRO
AP02	MR01
AP02	MR08
AP02	MR41
AP02	MR42
AP02	MR44
AP02	MR8M
AP02	MRHG
AP02	MRHR
AP02	MRRL
AP02	MRRS
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
MM05	MB01
MM05	MB0A
MM05	MIGO
MM05	MIGO_GR
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
AP02	F-41
AP02	F-42
AP02	F-43
AP02	F-63
AP02	F-66
AP02	FB01
AP02	FB10
AP02	FB60
AP02	FB65
AP02	FBV0
AP02	FBVB
AP02	FV60
AP02	FV65
AP02	MIR7
AP02	MIRA
AP02	MIRO
AP02	MR01
AP02	MR08
AP02	MR41
AP02	MR42
AP02	MR44
AP02	MR8M
AP02	MRHG
AP02	MRHR
AP02	MRRL
AP02	MRRS
MM05	MB01
MM05	MB0A
MM05	MIGO
MM05	MIGO_GR
AP01	F.13
AP01	F-04
AP01	F-07
AP01	F110
AP01	F-18
AP01	F-31
AP01	F-44
AP01	F-48
AP01	F-51
AP01	F-53
AP01	F-54
AP01	F-58
AP01	FB05
AP01	FB1K
AP01	FBA7
AP01	FBA8
AP01	FBZ0
AP01	FBZ2
AP01	FBZ4
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
PR01	FK01
PR01	FK02
PR01	FK05
PR01	FK06
PR01	M-01
PR01	M-02
PR01	M-03
PR01	M-04
PR01	M-05
PR01	M-06
PR01	M-07
PR01	M-51
PR01	M-52
PR01	M-53
PR01	M-54
PR01	M-55
PR01	M-56
PR01	M-57
PR01	MK01
PR01	MK02
PR01	MK05
PR01	MK06
PR01	MK12
PR01	XK01
PR01	XK02
PR01	XK05
PR01	XK06
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
PR08	MEW10
PR08	ML81
PR08	ML81N
PR08	ML85
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
MM03	MI10
MM03	MI40
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
PR03	AC01
PR03	AC02
PR03	AC03
PR03	AC04
PR07	ME51
PR07	ME51N
PR07	ME52
PR07	ME52N
PR07	MEMASSRQ
MM06	MM01
MM06	MM02
MM06	MM06
MM06	MM11
MM06	MM12
MM06	MM13
MM06	MM16
MM06	MM17
MM06	MM41
MM06	MM42
MM06	MM46
MM06	MM50
MM06	MM71
MM06	MMAM
MM06	MMDE
MM06	MMNR
MM06	MR21
MM06	MSC1N
MM06	MSC2N
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
AP02	F-41
AP02	F-42
AP02	F-43
AP02	F-63
AP02	F-66
AP02	FB01
AP02	FB10
AP02	FB60
AP02	FB65
AP02	FBV0
AP02	FBVB
AP02	FV60
AP02	FV65
AP02	MIR7
AP02	MIRA
AP02	MIRO
AP02	MR01
AP02	MR08
AP02	MR41
AP02	MR42
AP02	MR44
AP02	MR8M
AP02	MRHG
AP02	MRHR
AP02	MRRL
AP02	MRRS
FI03	FCHR
FI03	FCKR
FI03	FEBA
FI03	FEBC
FI03	FEBP
FI03	FF.5
FI03	FF/4
FI03	FF/5
FI03	FF67
FI03	FF68
MM05	MB01
MM05	MB0A
MM05	MIGO
MM05	MIGO_GR
AP01	F.13
AP01	F-04
AP01	F-07
AP01	F110
AP01	F-18
AP01	F-31
AP01	F-44
AP01	F-48
AP01	F-51
AP01	F-53
AP01	F-54
AP01	F-58
AP01	FB05
AP01	FB1K
AP01	FBA7
AP01	FBA8
AP01	FBZ0
AP01	FBZ2
AP01	FBZ4
PR08	MEW10
PR08	ML81
PR08	ML81N
PR08	ML85
PR02	ME21
PR02	ME21N
PR02	ME22
PR02	ME22N
PR02	ME25
PR02	ME59
PR02	ME59N
PR02	MEMASSPO
PR08	MEW10
PR08	ML81
PR08	ML81N
PR08	ML85
MM06	MM01
MM06	MM02
MM06	MM06
MM06	MM11
MM06	MM12
MM06	MM13
MM06	MM16
MM06	MM17
MM06	MM41
MM06	MM42
MM06	MM46
MM06	MM50
MM06	MM71
MM06	MMAM
MM06	MMDE
MM06	MMNR
MM06	MR21
MM06	MSC1N
MM06	MSC2N
PR05	ME31
PR05	ME31K
PR05	ME31L
PR05	ME32
PR05	ME32K
PR05	ME32L
PR05	ME34
PR05	ME34K
PR05	ME34L
PR05	ME35
PR05	ME35K
PR05	ME35L
MM05	MB01
MM05	MB0A
MM05	MIGO
MM05	MIGO_GR
PR04	ME28
AP01	F.13
AP01	F-04
AP01	F-07
AP01	F110
AP01	F-18
AP01	F-31
AP01	F-44
AP01	F-48
AP01	F-51
AP01	F-53
AP01	F-54
AP01	F-58
AP01	FB05
AP01	FB1K
AP01	FBA7
AP01	FBA8
AP01	FBZ0
AP01	FBZ2
AP01	FBZ4
PR04	ME28
AP02	F-41
AP02	F-42
AP02	F-43
AP02	F-63
AP02	F-66
AP02	FB01
AP02	FB10
AP02	FB60
AP02	FB65
AP02	FBV0
AP02	FBVB
AP02	FV60
AP02	FV65
AP02	MIR7
AP02	MIRA
AP02	MIRO
AP02	MR01
AP02	MR08
AP02	MR41
AP02	MR42
AP02	MR44
AP02	MR8M
AP02	MRHG
AP02	MRHR
AP02	MRRL
AP02	MRRS
PR04	ME28
MM01	MI07
MM01	MI08
MM01	MI35
MM01	MI37
MM02	MI04
MM02	MI05
MM02	MI09
MM02	MI11
MM02	MI34
MM02	MI38
PR04	ME28
PR01	FK01
PR01	FK02
PR01	FK05
PR01	FK06
PR01	M-01
PR01	M-02
PR01	M-03
PR01	M-04
PR01	M-05
PR01	M-06
PR01	M-07
PR01	M-51
PR01	M-52
PR01	M-53
PR01	M-54
PR01	M-55
PR01	M-56
PR01	M-57
PR01	MK01
PR01	MK02
PR01	MK05
PR01	MK06
PR01	MK12
PR01	XK01
PR01	XK02
PR01	XK05
PR01	XK06
PR04	ME28
MM06	MM01
MM06	MM02
MM06	MM06
MM06	MM11
MM06	MM12
MM06	MM13
MM06	MM16
MM06	MM17
MM06	MM41
MM06	MM42
MM06	MM46
MM06	MM50
MM06	MM71
MM06	MMAM
MM06	MMDE
MM06	MMNR
MM06	MR21
MM06	MSC1N
MM06	MSC2N
PR04	ME28
PR05	ME31
PR05	ME31K
PR05	ME31L
PR05	ME32
PR05	ME32K
PR05	ME32L
PR05	ME34
PR05	ME34K
PR05	ME34L
PR05	ME35
PR05	ME35K
PR05	ME35L
AP01	F.13
AP01	F-04
AP01	F-07
AP01	F110
AP01	F-18
AP01	F-31
AP01	F-44
AP01	F-48
AP01	F-51
AP01	F-53
AP01	F-54
AP01	F-58
AP01	FB05
AP01	FB1K
AP01	FBA7
AP01	FBA8
AP01	FBZ0
AP01	FBZ2
AP01	FBZ4
PR05	ME31
PR05	ME31K
PR05	ME31L
PR05	ME32
PR05	ME32K
PR05	ME32L
PR05	ME34
PR05	ME34K
PR05	ME34L
PR05	ME35
PR05	ME35K
PR05	ME35L
PR01	FK01
PR01	FK02
PR01	FK05
PR01	FK06
PR01	M-01
PR01	M-02
PR01	M-03
PR01	M-04
PR01	M-05
PR01	M-06
PR01	M-07
PR01	M-51
PR01	M-52
PR01	M-53
PR01	M-54
PR01	M-55
